angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.01,"(598, 220, 124, 124)",0.0,0.01,0.0,0.88,0.1,0.0
0.01,"(599, 219, 123, 123)",0.0,0.01,0.01,0.89,0.08,0.0
0.01,"(599, 219, 123, 123)",0.0,0.01,0.01,0.89,0.08,0.0
0.01,"(598, 220, 124, 124)",0.0,0.01,0.0,0.9,0.08,0.0
0.01,"(598, 220, 124, 124)",0.0,0.01,0.0,0.9,0.08,0.0
0.01,"(599, 219, 123, 123)",0.0,0.01,0.02,0.89,0.07,0.0
0.01,"(599, 219, 123, 123)",0.0,0.01,0.01,0.89,0.08,0.0
0.01,"(599, 219, 123, 123)",0.0,0.01,0.01,0.9,0.07,0.0
0.01,"(599, 219, 123, 123)",0.0,0.01,0.01,0.91,0.06,0.0
0.01,"(599, 219, 123, 123)",0.0,0.01,0.01,0.91,0.06,0.0
0.01,"(599, 219, 123, 123)",0.0,0.01,0.01,0.91,0.06,0.0
0.01,"(599, 219, 123, 123)",0.0,0.01,0.01,0.91,0.07,0.0
0.01,"(600, 220, 121, 121)",0.0,0.01,0.01,0.9,0.07,0.0
0.01,"(600, 220, 122, 122)",0.0,0.01,0.01,0.89,0.08,0.0
0.01,"(600, 220, 122, 122)",0.0,0.01,0.01,0.88,0.09,0.0
0.01,"(598, 219, 124, 124)",0.0,0.01,0.01,0.86,0.11,0.0
0.01,"(599, 219, 122, 122)",0.0,0.0,0.01,0.92,0.05,0.0
0.01,"(597, 222, 119, 119)",0.0,0.01,0.01,0.89,0.07,0.0
0.01,"(598, 220, 123, 123)",0.0,0.01,0.0,0.87,0.11,0.0
0.0,"(601, 220, 120, 120)",0.0,0.0,0.01,0.93,0.05,0.0
0.01,"(598, 220, 124, 124)",0.0,0.01,0.01,0.91,0.08,0.0
0.02,"(597, 217, 126, 126)",0.0,0.01,0.01,0.89,0.07,0.0
0.01,"(600, 220, 123, 123)",0.0,0.01,0.01,0.91,0.07,0.0
0.01,"(599, 220, 123, 123)",0.0,0.01,0.01,0.91,0.07,0.0
0.01,"(599, 220, 123, 123)",0.0,0.01,0.01,0.9,0.07,0.0
0.01,"(600, 220, 123, 123)",0.0,0.01,0.01,0.93,0.05,0.0
0.01,"(598, 220, 123, 123)",0.0,0.01,0.01,0.93,0.05,0.0
0.01,"(599, 220, 124, 124)",0.0,0.01,0.0,0.93,0.05,0.0
0.01,"(598, 220, 124, 124)",0.0,0.0,0.01,0.94,0.04,0.0
0.01,"(599, 220, 123, 123)",0.0,0.0,0.01,0.93,0.04,0.0
0.01,"(598, 220, 124, 124)",0.0,0.0,0.01,0.95,0.03,0.0
0.01,"(598, 220, 124, 124)",0.0,0.0,0.01,0.95,0.03,0.0
0.0,"(597, 223, 120, 120)",0.0,0.0,0.01,0.96,0.03,0.0
0.01,"(597, 223, 120, 120)",0.0,0.0,0.01,0.95,0.03,0.0
0.0,"(598, 223, 120, 120)",0.0,0.0,0.01,0.96,0.02,0.0
0.0,"(600, 221, 122, 122)",0.0,0.0,0.01,0.97,0.02,0.0
0.0,"(600, 222, 120, 120)",0.0,0.0,0.01,0.96,0.03,0.0
0.01,"(600, 222, 120, 120)",0.0,0.01,0.01,0.91,0.07,0.0
0.0,"(599, 221, 122, 122)",0.0,0.01,0.01,0.92,0.06,0.0
0.01,"(596, 219, 126, 126)",0.0,0.02,0.01,0.84,0.12,0.0
0.01,"(594, 216, 130, 130)",0.0,0.03,0.01,0.82,0.13,0.0
0.02,"(596, 217, 128, 128)",0.0,0.09,0.02,0.76,0.1,0.02
0.02,"(596, 217, 127, 127)",0.0,0.12,0.02,0.71,0.11,0.02
0.02,"(595, 215, 129, 129)",0.0,0.08,0.01,0.73,0.14,0.02
0.01,"(596, 214, 130, 130)",0.0,0.06,0.01,0.76,0.15,0.01
0.02,"(597, 216, 126, 126)",0.0,0.12,0.02,0.69,0.12,0.03
0.01,"(596, 214, 129, 129)",0.0,0.08,0.01,0.65,0.22,0.02
0.01,"(596, 214, 128, 128)",0.0,0.03,0.01,0.8,0.14,0.01
0.01,"(597, 215, 127, 127)",0.0,0.04,0.01,0.79,0.14,0.01
