angry0,box0,disgust0,fear0,happy0,neutral0,sad0,surprise0
0.01,"(591, 197, 126, 126)",0,0.01,0,0.58,0.4,0
0.01,"(591, 197, 126, 126)",0,0.01,0,0.58,0.4,0
0.01,"(591, 197, 126, 126)",0,0.01,0,0.58,0.4,0
0.01,"(591, 197, 126, 126)",0,0.01,0,0.6,0.38,0
0.01,"(590, 197, 127, 127)",0,0.01,0,0.58,0.4,0
0.01,"(590, 197, 127, 127)",0,0.01,0,0.59,0.39,0
0.01,"(590, 197, 127, 127)",0,0.01,0,0.58,0.4,0
0.01,"(590, 197, 127, 127)",0,0.01,0,0.59,0.39,0
0.01,"(590, 197, 127, 127)",0,0.01,0,0.61,0.37,0
0.01,"(590, 197, 127, 127)",0,0.01,0,0.6,0.39,0
0.01,"(590, 197, 128, 128)",0,0.01,0,0.61,0.38,0
0.01,"(590, 197, 128, 128)",0,0.01,0,0.57,0.41,0
0.02,"(591, 197, 126, 126)",0,0.01,0,0.59,0.39,0
0.01,"(590, 197, 127, 127)",0,0.01,0,0.57,0.41,0
0.01,"(590, 198, 128, 128)",0,0.01,0,0.73,0.26,0
0.01,"(590, 198, 128, 128)",0,0.01,0,0.7,0.29,0
0.01,"(590, 198, 128, 128)",0,0.01,0,0.71,0.28,0
0.01,"(590, 198, 128, 128)",0,0.01,0,0.68,0.3,0
0.01,"(590, 198, 128, 128)",0,0.01,0,0.73,0.25,0
0.01,"(590, 197, 129, 129)",0,0,0,0.84,0.15,0
0,"(590, 198, 130, 130)",0,0,0,0.86,0.13,0
0.01,"(589, 197, 131, 131)",0,0,0,0.84,0.15,0
0.01,"(589, 197, 131, 131)",0,0.01,0,0.8,0.19,0
0.04,"(588, 198, 127, 127)",0,0.01,0,0.65,0.31,0
0.01,"(589, 197, 129, 129)",0,0,0,0.79,0.19,0
0.01,"(589, 197, 129, 129)",0,0,0,0.82,0.17,0
0.01,"(589, 197, 130, 130)",0,0,0,0.83,0.16,0
0.01,"(589, 197, 129, 129)",0,0,0,0.83,0.16,0
0.01,"(591, 197, 127, 127)",0,0,0,0.84,0.14,0
0.01,"(590, 197, 127, 127)",0,0,0,0.85,0.13,0
0.01,"(588, 196, 130, 130)",0,0,0,0.88,0.1,0
0.01,"(589, 197, 129, 129)",0,0,0,0.9,0.08,0
0.01,"(589, 196, 130, 130)",0,0,0.01,0.9,0.07,0
0.01,"(588, 196, 131, 131)",0,0,0.02,0.9,0.06,0
0.01,"(589, 196, 131, 131)",0,0,0.04,0.89,0.05,0
0.02,"(588, 195, 132, 132)",0,0,0.02,0.89,0.06,0
0.02,"(588, 195, 132, 132)",0,0.01,0.03,0.85,0.09,0
0.04,"(589, 196, 132, 132)",0,0.02,0.01,0.72,0.21,0
0.06,"(589, 196, 133, 133)",0,0.03,0.01,0.6,0.29,0.01
0.1,"(589, 196, 133, 133)",0,0.03,0.01,0.54,0.32,0.01
0.06,"(590, 197, 131, 131)",0,0.02,0,0.66,0.25,0
0.08,"(588, 196, 135, 135)",0,0.02,0,0.67,0.22,0
0.07,"(589, 197, 134, 134)",0,0.02,0.01,0.67,0.23,0
0.06,"(590, 198, 133, 133)",0,0.02,0.01,0.7,0.21,0
0.06,"(590, 199, 132, 132)",0,0.02,0,0.46,0.46,0
0.06,"(589, 199, 133, 133)",0,0.02,0,0.45,0.46,0
0.05,"(590, 199, 133, 133)",0,0.02,0,0.5,0.42,0.01
0.09,"(590, 199, 132, 132)",0,0.02,0,0.48,0.41,0
0.1,"(590, 199, 132, 132)",0,0.02,0,0.51,0.36,0.01
0.14,"(590, 199, 132, 132)",0,0.03,0,0.45,0.34,0.03
0.17,"(591, 199, 131, 131)",0,0.03,0,0.45,0.33,0.02
0.24,"(590, 199, 131, 131)",0,0.03,0,0.47,0.23,0.03
0.17,"(592, 200, 125, 125)",0,0.02,0,0.57,0.24,0.01
0.09,"(590, 197, 131, 131)",0,0.02,0.01,0.65,0.21,0.02
0.11,"(590, 197, 130, 130)",0,0.03,0,0.6,0.24,0.02
0.13,"(589, 197, 132, 132)",0,0.03,0,0.5,0.29,0.04
0.21,"(587, 197, 132, 132)",0,0.02,0,0.55,0.2,0.01
0.1,"(588, 196, 133, 133)",0,0.02,0,0.59,0.27,0.01
0.04,"(588, 195, 134, 134)",0,0.01,0,0.75,0.19,0
0.03,"(588, 195, 133, 133)",0,0.01,0,0.78,0.18,0
0.03,"(590, 196, 131, 131)",0,0.01,0,0.77,0.17,0
0.02,"(589, 195, 133, 133)",0,0.01,0,0.78,0.18,0
0.03,"(590, 196, 130, 130)",0,0.01,0,0.77,0.18,0
0.02,"(590, 195, 132, 132)",0,0.01,0,0.79,0.18,0
0.02,"(591, 197, 129, 129)",0,0.01,0,0.75,0.22,0
0.02,"(591, 196, 130, 130)",0,0.01,0,0.72,0.25,0
0.02,"(591, 196, 130, 130)",0,0.01,0,0.76,0.21,0
0.02,"(591, 196, 130, 130)",0,0.01,0,0.79,0.18,0
